,dbscan_count,dbscan_noise,dbscan_silouette_score,dbscan_BIC_score,image_name,eps,min_samples
12,5,4,0.7592593872179905,-307.1050751744808,ESCF01-2_30.jpg,0.2,3
13,3,10,0.5448580109399691,-323.80271325467766,ESCF01-2_30.jpg,0.2,5
14,1,22,,,ESCF01-2_30.jpg,0.2,8
15,0,31,,,ESCF01-2_30.jpg,0.2,10
16,5,4,0.7592593872179905,-307.1050751744808,ESCF01-2_30.jpg,0.3,3
17,3,10,0.5448580109399691,-323.80271325467766,ESCF01-2_30.jpg,0.3,5
18,1,22,,,ESCF01-2_30.jpg,0.3,8
19,0,31,,,ESCF01-2_30.jpg,0.3,10
20,5,4,0.7592593872179905,-307.1050751744808,ESCF01-2_30.jpg,0.4,3
21,3,10,0.5448580109399691,-323.80271325467766,ESCF01-2_30.jpg,0.4,5
22,1,22,,,ESCF01-2_30.jpg,0.4,8
23,0,31,,,ESCF01-2_30.jpg,0.4,10
24,4,4,0.6991788834529074,-339.4518565021825,ESCF01-2_30.jpg,0.5,3
25,3,7,0.6246138857159372,-346.66694140168283,ESCF01-2_30.jpg,0.5,5
26,1,20,,,ESCF01-2_30.jpg,0.5,8
27,1,20,,,ESCF01-2_30.jpg,0.5,10
0,0,41,,,ESCF01-2_33.jpg,0.01,3
1,0,41,,,ESCF01-2_33.jpg,0.01,5
2,0,41,,,ESCF01-2_33.jpg,0.01,8
3,0,41,,,ESCF01-2_33.jpg,0.01,10
4,4,25,-0.09290857466241496,-457.5123874343209,ESCF01-2_33.jpg,0.05,3
5,0,41,,,ESCF01-2_33.jpg,0.05,5
6,0,41,,,ESCF01-2_33.jpg,0.05,8
7,0,41,,,ESCF01-2_33.jpg,0.05,10
8,6,12,0.2985286379048964,-426.5922829930628,ESCF01-2_33.jpg,0.1,3
9,3,22,0.09191734985039689,-456.33921007593045,ESCF01-2_33.jpg,0.1,5
10,0,41,,,ESCF01-2_33.jpg,0.1,8
11,0,41,,,ESCF01-2_33.jpg,0.1,10
12,3,2,0.6194441092119067,-411.8399731135734,ESCF01-2_33.jpg,0.2,3
13,4,7,0.4826798177972543,-423.62237108701396,ESCF01-2_33.jpg,0.2,5
14,3,13,0.31333062425393776,-444.3049799118674,ESCF01-2_33.jpg,0.2,8
15,0,41,,,ESCF01-2_33.jpg,0.2,10
16,2,2,0.540880447117059,-420.3637793453555,ESCF01-2_33.jpg,0.3,3
17,3,2,0.6304790062913638,-407.9752003151702,ESCF01-2_33.jpg,0.3,5
18,2,9,0.46003006147682096,-438.27127625988993,ESCF01-2_33.jpg,0.3,8
19,2,9,0.46003006147682096,-438.27127625988993,ESCF01-2_33.jpg,0.3,10
20,2,2,0.540880447117059,-420.3637793453555,ESCF01-2_33.jpg,0.4,3
21,2,2,0.540880447117059,-420.3637793453555,ESCF01-2_33.jpg,0.4,5
22,2,2,0.540880447117059,-420.3637793453555,ESCF01-2_33.jpg,0.4,8
23,2,7,0.47582899707502196,-434.8021318918231,ESCF01-2_33.jpg,0.4,10
24,2,2,0.540880447117059,-420.3637793453555,ESCF01-2_33.jpg,0.5,3
25,2,2,0.540880447117059,-420.3637793453555,ESCF01-2_33.jpg,0.5,5
26,2,2,0.540880447117059,-420.3637793453555,ESCF01-2_33.jpg,0.5,8
27,2,2,0.540880447117059,-420.3637793453555,ESCF01-2_33.jpg,0.5,10
0,0,58,,,ESCF01-2_40.jpg,0.01,3
1,0,58,,,ESCF01-2_40.jpg,0.01,5
2,0,58,,,ESCF01-2_40.jpg,0.01,8
3,0,58,,,ESCF01-2_40.jpg,0.01,10
4,6,33,-0.16862136685326534,-708.5231809954539,ESCF01-2_40.jpg,0.05,3
5,1,49,,,ESCF01-2_40.jpg,0.05,5
6,1,50,,,ESCF01-2_40.jpg,0.05,8
7,0,58,,,ESCF01-2_40.jpg,0.05,10
8,6,14,0.15739950958497653,-667.1706957375346,ESCF01-2_40.jpg,0.1,3
9,3,33,-0.07302561292055823,-727.5867810507092,ESCF01-2_40.jpg,0.1,5
10,1,43,,,ESCF01-2_40.jpg,0.1,8
11,1,44,,,ESCF01-2_40.jpg,0.1,10
12,3,4,0.8450445631753489,-598.6000067399452,ESCF01-2_40.jpg,0.2,3
13,3,4,0.8450445631753489,-598.6000067399452,ESCF01-2_40.jpg,0.2,5
14,2,15,0.6569564598344602,-640.7502237288119,ESCF01-2_40.jpg,0.2,8
15,2,28,0.45091003760338355,-682.4024448121772,ESCF01-2_40.jpg,0.2,10
16,4,0,0.8816907454995039,-578.5756688754576,ESCF01-2_40.jpg,0.3,3
17,3,3,0.8816907454995039,-578.5756688754576,ESCF01-2_40.jpg,0.3,5
18,3,3,0.8816907454995039,-578.5756688754576,ESCF01-2_40.jpg,0.3,8
19,2,11,0.8236209160748851,-614.5075216933416,ESCF01-2_40.jpg,0.3,10
20,4,0,0.8816907454995039,-578.5756688754576,ESCF01-2_40.jpg,0.4,3
21,3,3,0.8816907454995039,-578.5756688754576,ESCF01-2_40.jpg,0.4,5
22,3,3,0.8816907454995039,-578.5756688754576,ESCF01-2_40.jpg,0.4,8
23,2,11,0.8236209160748851,-614.5075216933416,ESCF01-2_40.jpg,0.4,10
24,4,0,0.8816907454995039,-578.5756688754576,ESCF01-2_40.jpg,0.5,3
25,3,3,0.8816907454995039,-578.5756688754576,ESCF01-2_40.jpg,0.5,5
26,3,3,0.8816907454995039,-578.5756688754576,ESCF01-2_40.jpg,0.5,8
27,2,11,0.8236209160748851,-614.5075216933416,ESCF01-2_40.jpg,0.5,10
0,8,101,-0.4825970916665746,-1691.1989093046018,ESCF01-2_65.jpg,0.01,3
1,2,121,-0.29138131963629793,-1778.480981560913,ESCF01-2_65.jpg,0.01,5
2,0,133,,,ESCF01-2_65.jpg,0.01,8
3,0,133,,,ESCF01-2_65.jpg,0.01,10
4,7,7,0.8042135396169374,-1257.8550940408684,ESCF01-2_65.jpg,0.05,3
5,7,8,0.7921609556442505,-1260.6454710018502,ESCF01-2_65.jpg,0.05,5
6,7,9,0.779596078509543,-1265.3561737913303,ESCF01-2_65.jpg,0.05,8
7,7,15,0.7033710598375448,-1292.0360328219838,ESCF01-2_65.jpg,0.05,10
8,7,2,0.8753204379841639,-1230.1177986945197,ESCF01-2_65.jpg,0.1,3
9,7,2,0.8753204379841639,-1230.1177986945197,ESCF01-2_65.jpg,0.1,5
10,7,2,0.8753204379841639,-1230.1177986945197,ESCF01-2_65.jpg,0.1,8
11,7,2,0.8753204379841639,-1230.1177986945197,ESCF01-2_65.jpg,0.1,10
12,7,2,0.8753204379841639,-1230.1177986945197,ESCF01-2_65.jpg,0.2,3
13,7,2,0.8753204379841639,-1230.1177986945197,ESCF01-2_65.jpg,0.2,5
14,7,2,0.8753204379841639,-1230.1177986945197,ESCF01-2_65.jpg,0.2,8
15,7,2,0.8753204379841639,-1230.1177986945197,ESCF01-2_65.jpg,0.2,10
16,4,2,0.7388209434735109,-1467.1141571636663,ESCF01-2_65.jpg,0.3,3
17,4,2,0.7388209434735109,-1467.1141571636663,ESCF01-2_65.jpg,0.3,5
18,4,2,0.7388209434735109,-1467.1141571636663,ESCF01-2_65.jpg,0.3,8
19,4,2,0.7388209434735109,-1467.1141571636663,ESCF01-2_65.jpg,0.3,10
20,4,2,0.7388209434735109,-1467.1141571636663,ESCF01-2_65.jpg,0.4,3
21,4,2,0.7388209434735109,-1467.1141571636663,ESCF01-2_65.jpg,0.4,5
22,4,2,0.7388209434735109,-1467.1141571636663,ESCF01-2_65.jpg,0.4,8
23,4,2,0.7388209434735109,-1467.1141571636663,ESCF01-2_65.jpg,0.4,10
24,4,2,0.7388209434735109,-1467.1141571636663,ESCF01-2_65.jpg,0.5,3
25,4,2,0.7388209434735109,-1467.1141571636663,ESCF01-2_65.jpg,0.5,5
26,4,2,0.7388209434735109,-1467.1141571636663,ESCF01-2_65.jpg,0.5,8
27,4,2,0.7388209434735109,-1467.1141571636663,ESCF01-2_65.jpg,0.5,10
0,0,12,,,ESCF01-3_176.jpg,0.01,3
1,0,12,,,ESCF01-3_176.jpg,0.01,5
2,0,12,,,ESCF01-3_176.jpg,0.01,8
3,0,12,,,ESCF01-3_176.jpg,0.01,10
4,0,12,,,ESCF01-3_176.jpg,0.05,3
5,0,12,,,ESCF01-3_176.jpg,0.05,5
6,0,12,,,ESCF01-3_176.jpg,0.05,8
7,0,12,,,ESCF01-3_176.jpg,0.05,10
8,1,9,,,ESCF01-3_176.jpg,0.1,3
9,0,12,,,ESCF01-3_176.jpg,0.1,5
10,0,12,,,ESCF01-3_176.jpg,0.1,8
11,0,12,,,ESCF01-3_176.jpg,0.1,10
12,1,9,,,ESCF01-3_176.jpg,0.2,3
13,0,12,,,ESCF01-3_176.jpg,0.2,5
14,0,12,,,ESCF01-3_176.jpg,0.2,8
15,0,12,,,ESCF01-3_176.jpg,0.2,10
16,2,5,0.16660129846618404,-115.39983802501851,ESCF01-3_176.jpg,0.3,3
17,0,12,,,ESCF01-3_176.jpg,0.3,5
18,0,12,,,ESCF01-3_176.jpg,0.3,8
19,0,12,,,ESCF01-3_176.jpg,0.3,10
20,2,4,0.27779435044277173,-111.59408070842794,ESCF01-3_176.jpg,0.4,3
21,1,7,,,ESCF01-3_176.jpg,0.4,5
22,0,12,,,ESCF01-3_176.jpg,0.4,8
23,0,12,,,ESCF01-3_176.jpg,0.4,10
24,2,2,0.4931046894126312,-103.78927832370454,ESCF01-3_176.jpg,0.5,3
25,2,2,0.4931046894126312,-103.78927832370454,ESCF01-3_176.jpg,0.5,5
26,0,12,,,ESCF01-3_176.jpg,0.5,8
27,0,12,,,ESCF01-3_176.jpg,0.5,10
0,0,19,,,ESCG01_105.jpg,0.01,3
1,0,19,,,ESCG01_105.jpg,0.01,5
2,0,19,,,ESCG01_105.jpg,0.01,8
3,0,19,,,ESCG01_105.jpg,0.01,10
4,1,10,,,ESCG01_105.jpg,0.05,3
5,1,11,,,ESCG01_105.jpg,0.05,5
6,0,19,,,ESCG01_105.jpg,0.05,8
7,0,19,,,ESCG01_105.jpg,0.05,10
8,1,6,,,ESCG01_105.jpg,0.1,3
9,1,6,,,ESCG01_105.jpg,0.1,5
10,1,7,,,ESCG01_105.jpg,0.1,8
11,1,7,,,ESCG01_105.jpg,0.1,10
12,2,2,0.8240119376619801,-169.9789887328374,ESCG01_105.jpg,0.2,3
13,1,5,,,ESCG01_105.jpg,0.2,5
14,1,5,,,ESCG01_105.jpg,0.2,8
15,1,5,,,ESCG01_105.jpg,0.2,10
16,2,2,0.8240119376619801,-169.9789887328374,ESCG01_105.jpg,0.3,3
17,1,5,,,ESCG01_105.jpg,0.3,5
18,1,5,,,ESCG01_105.jpg,0.3,8
19,1,5,,,ESCG01_105.jpg,0.3,10
20,2,2,0.8240119376619801,-169.9789887328374,ESCG01_105.jpg,0.4,3
21,1,5,,,ESCG01_105.jpg,0.4,5
22,1,5,,,ESCG01_105.jpg,0.4,8
23,1,5,,,ESCG01_105.jpg,0.4,10
24,2,2,0.8240119376619801,-169.9789887328374,ESCG01_105.jpg,0.5,3
25,1,5,,,ESCG01_105.jpg,0.5,5
26,1,5,,,ESCG01_105.jpg,0.5,8
27,1,5,,,ESCG01_105.jpg,0.5,10
0,0,53,,,ESCG01_108.jpg,0.01,3
1,0,53,,,ESCG01_108.jpg,0.01,5
2,0,53,,,ESCG01_108.jpg,0.01,8
3,0,53,,,ESCG01_108.jpg,0.01,10
4,4,14,0.49977756534811657,-523.8588580473398,ESCG01_108.jpg,0.05,3
5,2,21,0.3945029155581111,-557.701961188873,ESCG01_108.jpg,0.05,5
6,2,24,0.298038189622758,-569.9360210802337,ESCG01_108.jpg,0.05,8
7,2,28,0.1672647399965019,-587.1811167364095,ESCG01_108.jpg,0.05,10
8,4,12,0.5686677949461946,-518.3488176668855,ESCG01_108.jpg,0.1,3
9,2,19,0.45398928852058806,-555.2590574046566,ESCG01_108.jpg,0.1,5
10,2,19,0.45398928852058806,-555.2590574046566,ESCG01_108.jpg,0.1,8
11,2,19,0.45398928852058806,-555.2590574046566,ESCG01_108.jpg,0.1,10
12,4,8,0.6669860576729494,-515.9159877682332,ESCG01_108.jpg,0.2,3
13,2,15,0.5649319043067482,-551.7027515939199,ESCG01_108.jpg,0.2,5
14,2,15,0.5649319043067482,-551.7027515939199,ESCG01_108.jpg,0.2,8
15,2,15,0.5649319043067482,-551.7027515939199,ESCG01_108.jpg,0.2,10
16,3,6,0.7698546383560441,-570.5040845480427,ESCG01_108.jpg,0.3,3
17,1,13,,,ESCG01_108.jpg,0.3,5
18,1,13,,,ESCG01_108.jpg,0.3,8
19,1,13,,,ESCG01_108.jpg,0.3,10
20,3,6,0.7698546383560441,-570.5040845480427,ESCG01_108.jpg,0.4,3
21,1,13,,,ESCG01_108.jpg,0.4,5
22,1,13,,,ESCG01_108.jpg,0.4,8
23,1,13,,,ESCG01_108.jpg,0.4,10
24,3,6,0.7698546383560441,-570.5040845480427,ESCG01_108.jpg,0.5,3
25,1,13,,,ESCG01_108.jpg,0.5,5
26,1,13,,,ESCG01_108.jpg,0.5,8
27,1,13,,,ESCG01_108.jpg,0.5,10
0,0,3,,,ESCG01_128.jpg,0.01,3
1,0,3,,,ESCG01_128.jpg,0.01,5
2,0,3,,,ESCG01_128.jpg,0.01,8
3,0,3,,,ESCG01_128.jpg,0.01,10
4,0,3,,,ESCG01_128.jpg,0.05,3
5,0,3,,,ESCG01_128.jpg,0.05,5
6,0,3,,,ESCG01_128.jpg,0.05,8
7,0,3,,,ESCG01_128.jpg,0.05,10
8,0,3,,,ESCG01_128.jpg,0.1,3
9,0,3,,,ESCG01_128.jpg,0.1,5
10,0,3,,,ESCG01_128.jpg,0.1,8
11,0,3,,,ESCG01_128.jpg,0.1,10
12,0,3,,,ESCG01_128.jpg,0.2,3
13,0,3,,,ESCG01_128.jpg,0.2,5
14,0,3,,,ESCG01_128.jpg,0.2,8
15,0,3,,,ESCG01_128.jpg,0.2,10
16,0,3,,,ESCG01_128.jpg,0.3,3
17,0,3,,,ESCG01_128.jpg,0.3,5
18,0,3,,,ESCG01_128.jpg,0.3,8
19,0,3,,,ESCG01_128.jpg,0.3,10
20,0,3,,,ESCG01_128.jpg,0.4,3
21,0,3,,,ESCG01_128.jpg,0.4,5
22,0,3,,,ESCG01_128.jpg,0.4,8
23,0,3,,,ESCG01_128.jpg,0.4,10
24,0,3,,,ESCG01_128.jpg,0.5,3
25,0,3,,,ESCG01_128.jpg,0.5,5
26,0,3,,,ESCG01_128.jpg,0.5,8
27,0,3,,,ESCG01_128.jpg,0.5,10
0,0,17,,,ESCG01_129.jpg,0.01,3
1,0,17,,,ESCG01_129.jpg,0.01,5
2,0,17,,,ESCG01_129.jpg,0.01,8
3,0,17,,,ESCG01_129.jpg,0.01,10
4,0,17,,,ESCG01_129.jpg,0.05,3
5,0,17,,,ESCG01_129.jpg,0.05,5
6,0,17,,,ESCG01_129.jpg,0.05,8
7,0,17,,,ESCG01_129.jpg,0.05,10
8,1,14,,,ESCG01_129.jpg,0.1,3
9,0,17,,,ESCG01_129.jpg,0.1,5
10,0,17,,,ESCG01_129.jpg,0.1,8
11,0,17,,,ESCG01_129.jpg,0.1,10
12,1,12,,,ESCG01_129.jpg,0.2,3
13,0,17,,,ESCG01_129.jpg,0.2,5
14,0,17,,,ESCG01_129.jpg,0.2,8
15,0,17,,,ESCG01_129.jpg,0.2,10
16,2,9,0.2765752351789409,-157.03229696307298,ESCG01_129.jpg,0.3,3
17,1,12,,,ESCG01_129.jpg,0.3,5
18,0,17,,,ESCG01_129.jpg,0.3,8
19,0,17,,,ESCG01_129.jpg,0.3,10
20,2,9,0.2765752351789409,-157.03229696307298,ESCG01_129.jpg,0.4,3
21,1,12,,,ESCG01_129.jpg,0.4,5
22,0,17,,,ESCG01_129.jpg,0.4,8
23,0,17,,,ESCG01_129.jpg,0.4,10
24,3,2,0.5289463422563582,-137.23699467314276,ESCG01_129.jpg,0.5,3
25,1,9,,,ESCG01_129.jpg,0.5,5
26,0,17,,,ESCG01_129.jpg,0.5,8
27,0,17,,,ESCG01_129.jpg,0.5,10
0,0,18,,,ESCG01_143.jpg,0.01,3
1,0,18,,,ESCG01_143.jpg,0.01,5
2,0,18,,,ESCG01_143.jpg,0.01,8
3,0,18,,,ESCG01_143.jpg,0.01,10
4,1,14,,,ESCG01_143.jpg,0.05,3
5,0,18,,,ESCG01_143.jpg,0.05,5
6,0,18,,,ESCG01_143.jpg,0.05,8
7,0,18,,,ESCG01_143.jpg,0.05,10
8,1,12,,,ESCG01_143.jpg,0.1,3
9,1,12,,,ESCG01_143.jpg,0.1,5
10,0,18,,,ESCG01_143.jpg,0.1,8
11,0,18,,,ESCG01_143.jpg,0.1,10
12,3,2,0.8300276301509824,-149.37807270007238,ESCG01_143.jpg,0.2,3
13,1,9,,,ESCG01_143.jpg,0.2,5
14,1,9,,,ESCG01_143.jpg,0.2,8
15,0,18,,,ESCG01_143.jpg,0.2,10
16,3,2,0.8300276301509824,-149.37807270007238,ESCG01_143.jpg,0.3,3
17,1,9,,,ESCG01_143.jpg,0.3,5
18,1,9,,,ESCG01_143.jpg,0.3,8
19,0,18,,,ESCG01_143.jpg,0.3,10
20,3,2,0.8300276301509824,-149.37807270007238,ESCG01_143.jpg,0.4,3
21,1,9,,,ESCG01_143.jpg,0.4,5
22,1,9,,,ESCG01_143.jpg,0.4,8
23,0,18,,,ESCG01_143.jpg,0.4,10
24,3,2,0.8300276301509824,-149.37807270007238,ESCG01_143.jpg,0.5,3
25,1,9,,,ESCG01_143.jpg,0.5,5
26,1,9,,,ESCG01_143.jpg,0.5,8
27,0,18,,,ESCG01_143.jpg,0.5,10
0,0,25,,,ESCG01_146.jpg,0.01,3
1,0,25,,,ESCG01_146.jpg,0.01,5
2,0,25,,,ESCG01_146.jpg,0.01,8
3,0,25,,,ESCG01_146.jpg,0.01,10
4,2,13,-0.04344906254662059,-269.15525461681005,ESCG01_146.jpg,0.05,3
5,1,20,,,ESCG01_146.jpg,0.05,5
6,0,25,,,ESCG01_146.jpg,0.05,8
7,0,25,,,ESCG01_146.jpg,0.05,10
8,2,7,0.31550193806359195,-243.09835133259745,ESCG01_146.jpg,0.1,3
9,1,10,,,ESCG01_146.jpg,0.1,5
10,1,10,,,ESCG01_146.jpg,0.1,8
11,1,11,,,ESCG01_146.jpg,0.1,10
12,1,5,,,ESCG01_146.jpg,0.2,3
13,1,5,,,ESCG01_146.jpg,0.2,5
14,1,8,,,ESCG01_146.jpg,0.2,8
15,1,8,,,ESCG01_146.jpg,0.2,10
16,1,5,,,ESCG01_146.jpg,0.3,3
17,1,5,,,ESCG01_146.jpg,0.3,5
18,1,5,,,ESCG01_146.jpg,0.3,8
19,1,5,,,ESCG01_146.jpg,0.3,10
20,1,5,,,ESCG01_146.jpg,0.4,3
21,1,5,,,ESCG01_146.jpg,0.4,5
22,1,5,,,ESCG01_146.jpg,0.4,8
23,1,5,,,ESCG01_146.jpg,0.4,10
24,2,2,0.8349954197041278,-233.76404627427104,ESCG01_146.jpg,0.5,3
25,1,5,,,ESCG01_146.jpg,0.5,5
26,1,5,,,ESCG01_146.jpg,0.5,8
27,1,5,,,ESCG01_146.jpg,0.5,10
0,0,15,,,ESCG01_150.jpg,0.01,3
1,0,15,,,ESCG01_150.jpg,0.01,5
2,0,15,,,ESCG01_150.jpg,0.01,8
3,0,15,,,ESCG01_150.jpg,0.01,10
4,0,15,,,ESCG01_150.jpg,0.05,3
5,0,15,,,ESCG01_150.jpg,0.05,5
6,0,15,,,ESCG01_150.jpg,0.05,8
7,0,15,,,ESCG01_150.jpg,0.05,10
8,2,7,-0.09414363332134025,-152.97553330805076,ESCG01_150.jpg,0.1,3
9,0,15,,,ESCG01_150.jpg,0.1,5
10,0,15,,,ESCG01_150.jpg,0.1,8
11,0,15,,,ESCG01_150.jpg,0.1,10
12,2,7,-0.09414363332134025,-152.97553330805076,ESCG01_150.jpg,0.2,3
13,1,10,,,ESCG01_150.jpg,0.2,5
14,0,15,,,ESCG01_150.jpg,0.2,8
15,0,15,,,ESCG01_150.jpg,0.2,10
16,2,7,-0.09414363332134025,-152.97553330805076,ESCG01_150.jpg,0.3,3
17,1,10,,,ESCG01_150.jpg,0.3,5
18,0,15,,,ESCG01_150.jpg,0.3,8
19,0,15,,,ESCG01_150.jpg,0.3,10
20,2,4,0.14597869127950364,-143.55596681074218,ESCG01_150.jpg,0.4,3
21,1,9,,,ESCG01_150.jpg,0.4,5
22,0,15,,,ESCG01_150.jpg,0.4,8
23,0,15,,,ESCG01_150.jpg,0.4,10
24,1,3,,,ESCG01_150.jpg,0.5,3
25,1,4,,,ESCG01_150.jpg,0.5,5
26,1,5,,,ESCG01_150.jpg,0.5,8
27,0,15,,,ESCG01_150.jpg,0.5,10
0,0,3,,,ESCG01_160.jpg,0.01,3
1,0,3,,,ESCG01_160.jpg,0.01,5
2,0,3,,,ESCG01_160.jpg,0.01,8
3,0,3,,,ESCG01_160.jpg,0.01,10
4,0,3,,,ESCG01_160.jpg,0.05,3
5,0,3,,,ESCG01_160.jpg,0.05,5
6,0,3,,,ESCG01_160.jpg,0.05,8
7,0,3,,,ESCG01_160.jpg,0.05,10
8,0,3,,,ESCG01_160.jpg,0.1,3
9,0,3,,,ESCG01_160.jpg,0.1,5
10,0,3,,,ESCG01_160.jpg,0.1,8
11,0,3,,,ESCG01_160.jpg,0.1,10
12,0,3,,,ESCG01_160.jpg,0.2,3
13,0,3,,,ESCG01_160.jpg,0.2,5
14,0,3,,,ESCG01_160.jpg,0.2,8
15,0,3,,,ESCG01_160.jpg,0.2,10
16,0,3,,,ESCG01_160.jpg,0.3,3
17,0,3,,,ESCG01_160.jpg,0.3,5
18,0,3,,,ESCG01_160.jpg,0.3,8
19,0,3,,,ESCG01_160.jpg,0.3,10
20,0,3,,,ESCG01_160.jpg,0.4,3
21,0,3,,,ESCG01_160.jpg,0.4,5
22,0,3,,,ESCG01_160.jpg,0.4,8
23,0,3,,,ESCG01_160.jpg,0.4,10
24,0,3,,,ESCG01_160.jpg,0.5,3
25,0,3,,,ESCG01_160.jpg,0.5,5
26,0,3,,,ESCG01_160.jpg,0.5,8
27,0,3,,,ESCG01_160.jpg,0.5,10
0,0,36,,,ESCG01_172.jpg,0.01,3
1,0,36,,,ESCG01_172.jpg,0.01,5
2,0,36,,,ESCG01_172.jpg,0.01,8
3,0,36,,,ESCG01_172.jpg,0.01,10
4,3,8,0.31675498934251434,-307.39600747897543,ESCG01_172.jpg,0.05,3
5,2,12,0.3579724465151457,-335.06487320147625,ESCG01_172.jpg,0.05,5
6,0,36,,,ESCG01_172.jpg,0.05,8
7,0,36,,,ESCG01_172.jpg,0.05,10
8,2,4,0.7825973495613238,-294.8214060636058,ESCG01_172.jpg,0.1,3
9,2,4,0.7825973495613238,-294.8214060636058,ESCG01_172.jpg,0.1,5
10,2,5,0.729472859793892,-298.97833026275134,ESCG01_172.jpg,0.1,8
11,2,6,0.6795350786311813,-299.0158421003397,ESCG01_172.jpg,0.1,10
12,2,3,0.8338099584562735,-288.1679835564982,ESCG01_172.jpg,0.2,3
13,2,3,0.8338099584562735,-288.1679835564982,ESCG01_172.jpg,0.2,5
14,2,3,0.8338099584562735,-288.1679835564982,ESCG01_172.jpg,0.2,8
15,2,3,0.8338099584562735,-288.1679835564982,ESCG01_172.jpg,0.2,10
16,2,2,0.874407740553951,-287.4996755905774,ESCG01_172.jpg,0.3,3
17,2,2,0.874407740553951,-287.4996755905774,ESCG01_172.jpg,0.3,5
18,2,2,0.874407740553951,-287.4996755905774,ESCG01_172.jpg,0.3,8
19,2,2,0.874407740553951,-287.4996755905774,ESCG01_172.jpg,0.3,10
20,2,2,0.874407740553951,-287.4996755905774,ESCG01_172.jpg,0.4,3
21,2,2,0.874407740553951,-287.4996755905774,ESCG01_172.jpg,0.4,5
22,2,2,0.874407740553951,-287.4996755905774,ESCG01_172.jpg,0.4,8
23,2,2,0.874407740553951,-287.4996755905774,ESCG01_172.jpg,0.4,10
24,2,2,0.874407740553951,-287.4996755905774,ESCG01_172.jpg,0.5,3
25,2,2,0.874407740553951,-287.4996755905774,ESCG01_172.jpg,0.5,5
26,2,2,0.874407740553951,-287.4996755905774,ESCG01_172.jpg,0.5,8
27,2,2,0.874407740553951,-287.4996755905774,ESCG01_172.jpg,0.5,10
0,0,14,,,ESCG01_184.jpg,0.01,3
1,0,14,,,ESCG01_184.jpg,0.01,5
2,0,14,,,ESCG01_184.jpg,0.01,8
3,0,14,,,ESCG01_184.jpg,0.01,10
4,0,14,,,ESCG01_184.jpg,0.05,3
5,0,14,,,ESCG01_184.jpg,0.05,5
6,0,14,,,ESCG01_184.jpg,0.05,8
7,0,14,,,ESCG01_184.jpg,0.05,10
8,1,11,,,ESCG01_184.jpg,0.1,3
9,0,14,,,ESCG01_184.jpg,0.1,5
10,0,14,,,ESCG01_184.jpg,0.1,8
11,0,14,,,ESCG01_184.jpg,0.1,10
12,1,10,,,ESCG01_184.jpg,0.2,3
13,0,14,,,ESCG01_184.jpg,0.2,5
14,0,14,,,ESCG01_184.jpg,0.2,8
15,0,14,,,ESCG01_184.jpg,0.2,10
16,2,6,0.2905584908812558,-113.28543137649748,ESCG01_184.jpg,0.3,3
17,0,14,,,ESCG01_184.jpg,0.3,5
18,0,14,,,ESCG01_184.jpg,0.3,8
19,0,14,,,ESCG01_184.jpg,0.3,10
20,2,4,0.4246162336036502,-112.24149187312346,ESCG01_184.jpg,0.4,3
21,1,9,,,ESCG01_184.jpg,0.4,5
22,0,14,,,ESCG01_184.jpg,0.4,8
23,0,14,,,ESCG01_184.jpg,0.4,10
24,2,4,0.4246162336036502,-112.24149187312346,ESCG01_184.jpg,0.5,3
25,1,8,,,ESCG01_184.jpg,0.5,5
26,0,14,,,ESCG01_184.jpg,0.5,8
27,0,14,,,ESCG01_184.jpg,0.5,10
0,0,21,,,ESCG01_202.jpg,0.01,3
1,0,21,,,ESCG01_202.jpg,0.01,5
2,0,21,,,ESCG01_202.jpg,0.01,8
3,0,21,,,ESCG01_202.jpg,0.01,10
4,1,12,,,ESCG01_202.jpg,0.05,3
5,1,12,,,ESCG01_202.jpg,0.05,5
6,0,21,,,ESCG01_202.jpg,0.05,8
7,0,21,,,ESCG01_202.jpg,0.05,10
8,1,7,,,ESCG01_202.jpg,0.1,3
9,1,8,,,ESCG01_202.jpg,0.1,5
10,1,9,,,ESCG01_202.jpg,0.1,8
11,1,9,,,ESCG01_202.jpg,0.1,10
12,1,5,,,ESCG01_202.jpg,0.2,3
13,1,5,,,ESCG01_202.jpg,0.2,5
14,1,5,,,ESCG01_202.jpg,0.2,8
15,1,5,,,ESCG01_202.jpg,0.2,10
16,1,5,,,ESCG01_202.jpg,0.3,3
17,1,5,,,ESCG01_202.jpg,0.3,5
18,1,5,,,ESCG01_202.jpg,0.3,8
19,1,5,,,ESCG01_202.jpg,0.3,10
20,1,5,,,ESCG01_202.jpg,0.4,3
21,1,5,,,ESCG01_202.jpg,0.4,5
22,1,5,,,ESCG01_202.jpg,0.4,8
23,1,5,,,ESCG01_202.jpg,0.4,10
24,1,5,,,ESCG01_202.jpg,0.5,3
25,1,5,,,ESCG01_202.jpg,0.5,5
26,1,5,,,ESCG01_202.jpg,0.5,8
27,1,5,,,ESCG01_202.jpg,0.5,10
0,4,41,-0.2019600081979849,-701.4594532614001,ESCG01_214.jpg,0.01,3
1,1,52,,,ESCG01_214.jpg,0.01,5
2,0,57,,,ESCG01_214.jpg,0.01,8
3,0,57,,,ESCG01_214.jpg,0.01,10
4,4,4,0.8341666039593046,-485.38323744151734,ESCG01_214.jpg,0.05,3
5,3,7,0.7857286873400319,-498.1144696745106,ESCG01_214.jpg,0.05,5
